1,1,667.998291015625,278.7293701171875,122.117919921875,349.21441650390625,-1,-1,-1,-1
2,1,665.8701782226562,276.6950378417969,127.20166015625,353.6515197753906,-1,-1,-1,-1
1,2,388.05853271484375,304.3753356933594,52.9791259765625,152.22186279296875,-1,-1,-1,-1
2,2,390.32220458984375,303.1396484375,50.30157470703125,155.56005859375,-1,-1,-1,-1
1,3,441.6623840332031,303.22808837890625,62.157470703125,134.9398193359375,-1,-1,-1,-1
2,3,443.40191650390625,304.6259765625,61.9312744140625,132.54241943359375,-1,-1,-1,-1
1,4,588.1336059570312,292.4766845703125,83.2584228515625,305.43896484375,-1,-1,-1,-1
2,4,590.2651977539062,287.675537109375,80.8050537109375,315.41510009765625,-1,-1,-1,-1
1,5,266.7142639160156,320.47564697265625,13.741455078125,36.617919921875,-1,-1,-1,-1
2,5,267.02435302734375,320.0668029785156,12.83856201171875,36.96435546875,-1,-1,-1,-1
1,6,282.35809326171875,319.5621337890625,17.05078125,39.216796875,-1,-1,-1,-1
2,6,282.77960205078125,319.35809326171875,16.4161376953125,39.65478515625,-1,-1,-1,-1
1,7,311.8480529785156,304.1623840332031,48.528564453125,138.73443603515625,-1,-1,-1,-1
2,7,313.26605224609375,303.11431884765625,49.982177734375,140.39385986328125,-1,-1,-1,-1
1,8,752.294677734375,291.35882568359375,112.5906982421875,214.8892822265625,-1,-1,-1,-1
2,8,753.1514892578125,295.00726318359375,116.3477783203125,209.42132568359375,-1,-1,-1,-1
1,9,189.2692413330078,321.90716552734375,28.413360595703125,58.212158203125,-1,-1,-1,-1
2,9,190.3195037841797,321.24664306640625,28.2049560546875,59.86956787109375,-1,-1,-1,-1
1,10,233.20155334472656,320.02178955078125,13.4261474609375,38.85455322265625,-1,-1,-1,-1
2,10,233.35145568847656,320.1536560058594,12.1002197265625,38.29779052734375,-1,-1,-1,-1
1,11,493.552734375,313.47271728515625,19.73297119140625,55.56903076171875,-1,-1,-1,-1
2,11,493.92828369140625,313.0221862792969,18.1785888671875,57.28057861328125,-1,-1,-1,-1
1,12,207.7536163330078,321.832275390625,25.148529052734375,50.708251953125,-1,-1,-1,-1
2,12,209.2578125,321.73431396484375,22.53643798828125,50.26220703125,-1,-1,-1,-1
1,13,554.0846557617188,311.8256530761719,22.5091552734375,73.06060791015625,-1,-1,-1,-1
2,13,554.615478515625,309.9846496582031,20.7352294921875,75.30487060546875,-1,-1,-1,-1
1,14,543.8712158203125,323.8747863769531,20.8570556640625,63.20257568359375,-1,-1,-1,-1
2,14,544.4263305664062,322.3763732910156,19.5892333984375,66.21600341796875,-1,-1,-1,-1
1,15,509.3342590332031,318.75909423828125,14.421905517578125,38.21893310546875,-1,-1,-1,-1
2,15,509.34765625,318.0434875488281,14.35107421875,38.92022705078125,-1,-1,-1,-1
1,16,419.72125244140625,300.3188171386719,44.062255859375,134.89202880859375,-1,-1,-1,-1
2,16,423.38287353515625,300.1842346191406,42.09686279296875,138.3585205078125,-1,-1,-1,-1
1,17,520.05859375,314.8846130371094,19.1298828125,47.6844482421875,-1,-1,-1,-1
2,17,519.158447265625,314.4757995605469,18.810791015625,48.170654296875,-1,-1,-1,-1
1,18,374.0352478027344,311.8287048339844,21.95367431640625,67.93896484375,-1,-1,-1,-1
2,18,373.7247314453125,310.860595703125,20.63330078125,68.44683837890625,-1,-1,-1,-1
1,19,312.3440246582031,320.55462646484375,16.7689208984375,40.30499267578125,-1,-1,-1,-1
2,19,312.7555847167969,320.4569091796875,17.908447265625,41.61248779296875,-1,-1,-1,-1
1,20,294.9937438964844,319.8617858886719,10.39996337890625,26.33514404296875,-1,-1,-1,-1
2,20,295.23760986328125,319.6142578125,10.16015625,27.1971435546875,-1,-1,-1,-1
1,21,592.8489990234375,313.13397216796875,19.5755615234375,48.2066650390625,-1,-1,-1,-1
2,21,592.421630859375,313.75640869140625,20.0888671875,48.38958740234375,-1,-1,-1,-1
1,22,1.0,274.77337646484375,108.9158935546875,328.9549560546875,-1,-1,-1,-1
2,22,1.0,289.277587890625,105.43402099609375,310.61834716796875,-1,-1,-1,-1
1,23,222.79002380371094,323.5963439941406,17.947967529296875,45.31695556640625,-1,-1,-1,-1
1,24,364.5758056640625,316.6873779296875,15.014892578125,43.8319091796875,-1,-1,-1,-1
2,24,364.3858947753906,316.0006408691406,14.9727783203125,45.87493896484375,-1,-1,-1,-1
1,25,463.91143798828125,311.87115478515625,17.04034423828125,41.77630615234375,-1,-1,-1,-1
2,25,463.1881103515625,312.0328063964844,17.9019775390625,42.55499267578125,-1,-1,-1,-1
1,26,201.34942626953125,317.78271484375,45.981536865234375,103.6650390625,-1,-1,-1,-1
2,27,332.1703186035156,315.75244140625,22.5804443359375,56.5465087890625,-1,-1,-1,-1
